ID,X273C1,X273C2,X273sh18.2,X273sh18.1,X273sh53.2,X273sh53.1,X379C1,X379C2,X379sh18.2,X379sh18.1
ENSG00000280704,0,0,0,0,0,0,0,0,0,0
ENSG00000213747,0,0,0,0,0,0,0,0,0,0
ENSG00000165349,4,2,1,1,0,1,9,11,2,5
ENSG00000230629,20,31,24,20,24,38,15,29,30,21
ENSG00000229324,1,0,0,0,0,2,0,0,0,0
ENSG00000212605,0,0,0,0,0,0,1,0,0,0
ENSG00000227536,7,7,7,1,7,5,5,6,14,5
ENSG00000147164,1087,1418,1039,1176,876,1416,1271,1746,1956,2391
ENSG00000184481,140,258,112,101,95,157,99,124,161,218
ENSG00000204165,0,0,0,0,0,1,1,1,0,1
ENSG00000147168,2,0,0,2,0,3,0,0,0,0
ENSG00000184634,1664,2357,1715,1612,1476,1991,1561,2056,2723,2676
ENSG00000196338,2989,4366,3105,2787,2399,3217,8956,11946,10843,13794
ENSG00000228427,0,0,0,0,0,0,0,0,0,0
ENSG00000169562,9,13,7,9,3,15,178,225,136,139
ENSG00000147130,3132,4120,2503,2522,2093,3245,2313,3177,2805,3315
ENSG00000147140,14552,17714,11425,12740,11822,17355,12372,16655,13952,17484
ENSG00000147166,26,35,18,30,20,29,39,34,67,38
ENSG00000224208,5,0,4,3,0,5,4,2,5,4
ENSG00000213706,3,0,2,3,3,2,0,2,0,3
ENSG00000147133,1924,2593,1295,1407,1389,2050,1292,1752,1127,1102
ENSG00000275975,0,1,0,1,1,0,0,0,0,0
ENSG00000229601,2,4,1,0,1,5,1,3,0,1
ENSG00000213018,15,11,13,11,4,1,4,7,7,4
ENSG00000199751,1,0,0,2,0,1,0,2,0,0
ENSG00000243468,8,1,0,2,1,1,1,0,0,0
ENSG00000215120,0,0,0,0,0,0,0,1,0,0
ENSG00000147162,4554,6302,4350,3996,4528,6082,3354,4501,4523,5903
ENSG00000147174,60,82,48,45,46,107,38,65,104,88
ENSG00000186810,0,0,0,1,0,3,0,0,0,0
ENSG00000237265,0,0,0,0,0,0,0,0,0,0
ENSG00000283599,0,0,0,0,0,0,0,0,1,2
ENSG00000230934,0,0,0,0,0,0,0,0,0,0
ENSG00000281852,1,1,0,1,0,1,0,2,0,1
ENSG00000215115,0,0,0,0,0,0,0,0,0,0
ENSG00000226870,0,0,0,0,0,0,0,0,0,0
ENSG00000237182,0,0,0,0,0,0,0,0,0,0
ENSG00000237717,0,0,0,0,0,0,0,0,0,0
ENSG00000234442,0,0,0,0,0,0,0,0,0,0
ENSG00000215113,0,0,0,0,0,0,0,0,0,0
ENSG00000224617,0,0,0,0,0,0,0,0,0,0
ENSG00000229030,0,0,0,0,0,0,0,0,0,0
ENSG00000283178,0,0,0,0,0,0,0,0,0,0
ENSG00000204131,63,98,40,46,35,72,121,163,33,139
ENSG00000201392,0,0,0,0,0,0,0,0,0,0
ENSG00000196933,0,0,0,0,0,1,0,0,0,1
ENSG00000242732,616,828,419,436,372,579,456,666,953,928
ENSG00000225471,0,0,0,0,0,0,0,0,0,0
ENSG00000102309,285,377,306,291,308,411,390,481,415,592
ENSG00000239577,1,1,1,0,1,0,0,1,0,0
ENSG00000186871,271,384,240,316,257,427,213,276,208,193
ENSG00000198034,11293,16111,10475,10321,10214,13979,8421,12010,7916,13479
ENSG00000238926,0,0,0,0,0,0,0,1,0,0
ENSG00000125931,1248,1468,1041,1368,1056,1776,1129,1607,1590,2087
ENSG00000147099,408,520,423,435,403,611,380,540,536,660
ENSG00000222810,0,0,0,0,0,0,3,0,0,0
ENSG00000067177,766,990,587,638,577,851,294,434,394,444
ENSG00000225858,0,0,0,0,0,0,0,0,0,0
ENSG00000231944,1,0,0,0,0,0,1,2,0,0
ENSG00000273788,0,0,0,0,0,0,0,0,0,0
ENSG00000213698,1,0,0,0,0,0,0,0,0,0
ENSG00000201271,1,0,0,0,0,0,0,0,0,2
ENSG00000184911,0,0,0,0,0,0,0,0,1,0
ENSG00000269911,0,0,0,0,0,0,0,0,0,0
ENSG00000268994,0,0,0,0,0,0,0,0,0,0
ENSG00000225396,0,0,0,0,0,0,0,0,0,0
ENSG00000269502,0,0,0,0,0,0,0,0,1,0
ENSG00000283594,0,0,0,0,0,0,0,0,0,0
ENSG00000275520,0,0,1,0,0,0,0,1,0,0
ENSG00000226725,0,0,0,0,0,0,0,0,0,0
ENSG00000184388,0,0,0,0,0,0,0,0,0,0
ENSG00000186288,0,0,0,0,0,0,0,0,0,0
ENSG00000231963,0,0,0,0,0,0,0,0,0,0
ENSG00000204118,6,0,0,0,1,2,0,1,0,2
ENSG00000186462,1,1,0,1,0,0,2,1,1,14
ENSG00000230311,2,1,3,1,1,2,1,0,0,1
ENSG00000237014,0,0,0,0,0,0,0,0,0,0
ENSG00000225664,0,0,0,0,0,0,0,0,0,0
ENSG00000207486,0,0,0,0,0,0,0,0,0,0
ENSG00000131264,0,0,2,0,0,0,0,0,0,0
ENSG00000233162,0,0,0,0,0,0,0,0,0,0
ENSG00000269904,1,3,1,0,2,5,1,3,4,3
ENSG00000237475,0,0,0,0,0,0,0,1,0,0
ENSG00000204116,270,304,200,217,260,449,183,212,266,362
ENSG00000230146,1,0,0,0,0,1,0,1,0,0
ENSG00000270641,5,0,1,3,0,2,3,3,7,14
ENSG00000229807,3,0,0,3,0,1,1,1,1,5
ENSG00000274655,0,0,0,0,0,0,0,0,0,0
ENSG00000277577,0,0,0,0,0,0,0,0,0,0
ENSG00000278039,0,0,0,0,0,0,0,0,0,0
ENSG00000182707,0,0,0,0,0,0,0,0,0,0
ENSG00000225470,329,414,324,344,312,421,325,471,478,547
ENSG00000274430,0,0,0,0,0,0,0,0,0,0
ENSG00000276784,0,0,0,0,0,0,0,0,0,0
ENSG00000228906,7,8,3,11,12,13,15,16,7,8
ENSG00000271199,0,1,0,0,3,4,0,3,0,1
ENSG00000230590,57,75,59,67,51,78,44,46,110,94
ENSG00000270223,64,82,64,47,57,64,60,82,91,81
ENSG00000233984,0,3,2,4,0,4,2,0,1,5
ENSG00000203397,1,3,0,0,1,1,0,0,0,1
ENSG00000234969,6,9,2,6,6,7,1,7,5,6
ENSG00000223650,0,1,1,0,2,2,0,0,3,0
ENSG00000232928,3,6,1,3,2,0,0,2,1,4
ENSG00000280375,1,0,1,1,0,1,0,0,1,0
ENSG00000230986,0,0,0,0,1,1,0,0,0,0
ENSG00000224430,0,1,0,0,0,1,0,1,1,1
ENSG00000231549,0,0,1,2,2,1,2,2,0,3
ENSG00000204113,0,0,1,1,0,0,0,0,0,0
ENSG00000271430,113,88,90,71,106,130,83,120,161,129
ENSG00000228492,15,13,15,8,22,22,18,25,31,29
ENSG00000271533,46,66,52,41,56,61,81,93,143,118
ENSG00000202566,0,2,2,4,0,2,2,9,6,5
ENSG00000212027,0,0,1,1,1,2,0,1,2,2
ENSG00000283534,0,0,0,0,0,0,0,0,0,0
ENSG00000265727,1,1,1,0,4,0,2,2,1,0
ENSG00000278421,5,2,1,0,3,1,1,1,2,1
ENSG00000273974,0,0,0,0,0,0,0,0,0,0
ENSG00000275254,0,0,0,0,0,0,0,0,0,0
ENSG00000275625,0,0,0,0,0,0,0,0,0,1
ENSG00000207820,0,0,0,0,0,0,0,0,2,0
ENSG00000199168,0,0,1,0,1,1,0,0,1,0
ENSG00000277922,0,0,0,0,0,0,0,0,0,0
ENSG00000187969,0,0,0,0,0,0,0,0,0,0
ENSG00000226515,0,0,0,0,0,0,0,0,0,0
ENSG00000213269,0,0,1,0,0,2,0,0,0,0
ENSG00000239745,0,0,0,0,0,0,0,0,0,0
ENSG00000230665,6,2,2,0,0,2,0,0,0,1
ENSG00000213695,1,2,0,0,2,0,2,0,1,2
ENSG00000147100,756,1000,578,595,609,909,966,1277,1235,1410
ENSG00000231206,0,0,0,0,0,0,0,0,1,0
ENSG00000230673,10,14,8,6,9,16,10,7,5,7
ENSG00000131263,1731,2613,1388,1557,1224,2126,1175,1696,1562,1726
ENSG00000199885,0,0,0,0,0,0,0,0,0,0
ENSG00000050030,0,1,0,0,0,0,0,0,0,0
ENSG00000271589,0,0,0,0,0,0,0,0,0,0
ENSG00000131269,593,781,466,556,517,813,399,508,386,486
ENSG00000229661,0,0,0,0,0,0,0,0,0,0
ENSG00000199601,0,0,0,0,0,0,0,0,0,0
ENSG00000094841,248,236,174,204,169,304,192,265,300,389
ENSG00000232186,13,21,10,15,4,10,5,19,21,19
ENSG00000102383,223,273,234,282,264,404,274,396,472,524
ENSG00000233254,0,0,0,3,1,0,1,0,0,2
ENSG00000237089,0,0,0,0,0,0,0,0,0,0
ENSG00000224775,0,2,0,1,2,1,3,2,1,6
ENSG00000215105,161,217,109,140,135,234,210,364,289,353
ENSG00000186675,6,6,4,10,7,7,17,30,7,30
ENSG00000233063,0,0,0,0,0,0,1,1,1,2
ENSG00000226753,0,0,0,0,0,0,0,0,1,0
ENSG00000226854,0,0,0,0,0,0,0,0,0,0
ENSG00000232332,0,0,0,0,0,0,0,0,0,0
ENSG00000102390,456,522,383,417,305,564,428,623,597,844
ENSG00000237252,0,0,0,0,0,0,0,0,1,0
ENSG00000201826,0,0,0,0,0,0,0,0,0,0
ENSG00000274398,0,0,0,0,0,0,0,0,0,0
ENSG00000213684,1,0,0,4,5,1,1,1,1,0
ENSG00000198934,43,73,42,41,55,77,68,61,87,90
ENSG00000235447,0,0,0,0,0,0,4,2,8,8
ENSG00000280870,0,0,0,0,0,0,11,16,11,11
ENSG00000283242,0,0,0,0,0,0,0,0,0,0
ENSG00000207995,0,0,0,0,0,0,1,0,1,0
ENSG00000234404,0,0,0,0,0,0,0,0,0,0
ENSG00000196468,0,0,0,1,0,2,0,1,0,2
ENSG00000085224,2801,3321,2585,2429,2237,3608,3043,4287,4328,5160
ENSG00000237106,0,0,0,0,0,0,0,0,0,0
ENSG00000102158,1200,1351,1258,1370,683,1256,1155,1616,1552,1931
ENSG00000200906,0,0,0,0,0,0,0,0,0,0
ENSG00000263410,0,0,0,0,0,0,0,0,0,0
ENSG00000131174,812,1052,796,806,960,1178,825,1283,1146,1327
ENSG00000165240,189,198,182,181,160,277,359,480,553,662
ENSG00000248503,7,5,5,4,3,11,15,15,9,14
ENSG00000226784,1,1,2,2,0,1,2,1,2,3
ENSG00000102144,10868,13844,7495,6948,6952,9450,9725,12712,7241,10339
ENSG00000187325,558,645,428,471,457,649,739,989,780,921
ENSG00000223592,1,2,0,2,0,2,0,0,0,0
ENSG00000173198,3,1,0,0,0,0,0,0,0,0
ENSG00000224755,0,0,0,0,0,0,0,0,0,0
ENSG00000235061,0,0,0,0,0,0,0,0,0,0
ENSG00000179300,0,0,0,0,0,0,0,0,0,0
ENSG00000271433,0,0,0,0,0,0,0,0,0,0
ENSG00000147145,18,16,16,22,5,22,160,216,487,395
ENSG00000227645,0,0,0,0,0,0,0,0,0,0
ENSG00000283622,0,0,0,0,0,0,0,0,0,0
ENSG00000078589,0,0,0,0,0,0,0,0,0,0
ENSG00000232168,0,0,0,0,0,0,0,0,0,0
ENSG00000147138,0,0,0,0,0,0,0,0,0,0
ENSG00000271005,0,0,0,0,0,0,0,0,0,0
ENSG00000225025,1,0,0,0,0,1,0,4,0,1
ENSG00000078596,0,0,0,0,0,0,1,0,2,3
ENSG00000270268,0,0,0,0,0,0,0,0,0,0
ENSG00000122145,3,0,0,0,0,0,0,1,1,0
ENSG00000278530,1,0,0,0,0,0,1,0,0,1
ENSG00000174016,0,0,0,0,0,1,0,0,0,0
ENSG00000230247,0,0,0,0,0,0,0,0,0,0
ENSG00000228051,0,0,0,0,0,0,2,0,0,0
ENSG00000228612,5,2,0,0,0,3,1,1,0,0
ENSG00000165288,678,957,564,502,452,632,601,771,740,756
ENSG00000225715,0,0,0,0,0,0,3,3,1,0
ENSG00000239008,2,0,0,0,0,0,1,0,0,0
ENSG00000212623,0,0,0,0,0,0,0,0,0,0
ENSG00000073905,3,7,7,10,15,16,2,6,2,3
ENSG00000212546,0,0,0,0,0,0,0,0,0,0
ENSG00000198157,116,154,103,99,103,189,123,168,211,271
ENSG00000131171,776,1090,1095,958,880,1327,1467,2170,3349,3496
ENSG00000231875,0,1,0,0,0,0,1,0,2,2
ENSG00000224523,0,0,0,0,0,0,0,0,1,0
ENSG00000233446,1,0,0,1,0,1,0,0,2,0
ENSG00000206826,0,0,0,0,0,0,0,0,0,0
ENSG00000228041,0,0,0,0,0,0,0,0,0,0
ENSG00000213653,1,0,0,0,0,0,0,0,0,0
ENSG00000202183,0,0,0,0,0,0,0,0,0,0
ENSG00000236365,0,0,0,0,0,0,0,0,0,0
ENSG00000232735,0,0,0,0,0,0,0,0,0,0
ENSG00000279437,0,0,0,2,0,1,4,1,5,6
ENSG00000196767,40,17,26,24,1,31,153,237,609,250
ENSG00000236870,0,0,0,0,0,0,0,0,0,0
ENSG00000215102,0,0,0,1,0,1,1,1,1,3
ENSG00000183035,0,0,0,0,0,0,0,0,0,0
ENSG00000072133,4,1,0,1,0,2,0,2,0,1
ENSG00000221494,0,0,0,0,0,0,0,0,0,0
ENSG00000165259,120,132,82,112,94,154,151,164,144,197
ENSG00000233484,0,0,0,0,0,0,0,0,0,0
ENSG00000237211,0,0,0,0,0,0,0,0,0,0
ENSG00000229547,0,0,0,0,0,0,0,0,0,0
ENSG00000230781,0,0,0,0,0,1,0,0,0,2
ENSG00000155008,846,1012,747,744,665,1127,574,827,871,1108
ENSG00000184788,0,2,1,0,0,0,0,0,0,1
ENSG00000283446,0,0,0,0,0,0,0,0,0,0
ENSG00000276391,1,0,0,0,0,2,0,0,0,1
ENSG00000235461,0,0,0,0,0,0,0,0,0,0
ENSG00000147180,343,413,305,374,252,421,627,908,1067,1163
ENSG00000124429,0,0,0,1,0,1,2,2,0,0
ENSG00000283435,0,0,0,0,0,0,0,0,0,0
ENSG00000223707,1,0,0,0,0,0,0,0,0,1
ENSG00000276892,0,0,0,0,0,0,0,0,0,0
ENSG00000188419,363,430,392,403,394,655,481,638,720,824
ENSG00000199051,0,0,0,0,0,0,0,0,0,0
ENSG00000199567,0,0,0,0,0,0,0,0,0,0
ENSG00000234039,0,0,0,0,0,0,0,0,0,0
ENSG00000225536,2,2,0,2,1,3,2,0,0,2
ENSG00000223574,0,0,0,0,0,0,0,0,0,0
ENSG00000126733,0,0,0,0,0,0,1,1,0,0
ENSG00000215093,3,2,2,3,0,2,0,0,1,2
ENSG00000223772,0,0,0,0,0,0,0,0,0,0
ENSG00000277717,0,0,0,0,0,0,0,0,0,0
ENSG00000231478,0,0,0,0,0,0,0,0,0,0
ENSG00000271290,0,0,0,0,0,0,0,0,0,0
ENSG00000236190,0,0,0,0,0,0,0,0,0,0
ENSG00000271457,0,0,0,0,0,0,0,0,0,0
ENSG00000200422,1,0,0,0,0,1,0,0,0,0
ENSG00000230478,0,0,0,0,0,0,0,0,0,0
ENSG00000102271,179,246,402,305,291,343,1519,2134,2298,3410
ENSG00000237506,31,49,34,36,17,61,4,12,5,21
ENSG00000282914,0,0,0,0,0,0,0,0,0,2
ENSG00000271205,0,0,0,0,0,0,0,0,0,0
ENSG00000270446,0,0,0,0,0,1,0,0,0,0
ENSG00000271056,0,0,0,0,0,0,0,0,0,0
ENSG00000230706,0,0,0,0,0,0,0,0,0,0
ENSG00000230956,0,0,1,0,0,0,0,0,1,0
ENSG00000252016,0,0,0,0,0,0,0,0,0,0
ENSG00000271693,0,0,0,0,0,0,0,0,0,0
ENSG00000147183,0,0,0,0,0,0,0,0,0,0
ENSG00000271157,0,0,0,0,0,0,0,0,0,0
ENSG00000232576,0,0,0,0,0,0,0,0,0,0
ENSG00000270745,0,0,0,0,0,0,0,0,0,0
ENSG00000224065,0,0,0,0,0,0,0,0,0,0
ENSG00000225012,0,0,0,0,0,0,0,0,0,0
ENSG00000153779,0,0,0,0,0,0,0,0,0,0
ENSG00000227581,1,0,0,0,0,0,0,0,0,0
ENSG00000226081,1,0,0,0,0,1,0,1,1,0
ENSG00000274022,0,0,0,0,0,0,0,0,1,0
ENSG00000227434,1,0,0,0,0,0,0,0,0,0
ENSG00000229667,0,0,0,0,0,0,0,0,0,0
ENSG00000207515,0,0,0,0,0,0,0,0,0,0
ENSG00000206062,0,0,0,0,0,0,0,0,0,0
ENSG00000234161,0,0,0,0,0,0,0,0,0,0
ENSG00000236413,0,0,0,0,0,0,0,0,0,1
ENSG00000174740,0,0,0,0,0,0,0,0,0,0
ENSG00000230275,0,0,0,0,0,0,0,0,0,0
ENSG00000102290,0,0,0,0,0,0,0,0,0,0
ENSG00000222440,0,0,0,0,0,0,0,0,0,0
ENSG00000234702,2,0,0,0,3,0,0,0,0,0
ENSG00000229132,20,19,12,19,9,21,19,19,12,20
ENSG00000215089,0,0,0,0,0,0,0,0,0,0
ENSG00000230543,0,0,0,0,0,0,0,0,0,0
ENSG00000225912,1,2,0,4,1,2,5,2,0,1
ENSG00000237873,0,0,0,0,0,0,0,0,0,0
ENSG00000234130,9,6,4,5,7,18,0,0,0,1
ENSG00000234322,1,3,3,2,1,6,4,2,0,2
ENSG00000237381,0,0,0,0,0,1,0,0,0,0
ENSG00000228301,0,0,0,0,0,0,0,0,0,0
ENSG00000186310,11,8,11,16,11,27,43,62,23,57
ENSG00000179083,0,0,0,0,0,2,1,2,0,0
ENSG00000270826,0,0,0,0,0,0,0,0,0,0
ENSG00000212495,0,0,0,1,0,0,0,0,0,0
ENSG00000202410,0,0,0,0,0,0,0,0,0,0
ENSG00000227521,0,0,0,0,0,0,0,0,0,0
ENSG00000232293,0,0,0,0,0,0,0,0,0,0
ENSG00000231001,0,0,0,0,0,0,0,0,0,0
ENSG00000221187,0,0,0,0,0,0,0,0,0,0
ENSG00000271094,0,0,0,0,0,0,0,0,0,0
ENSG00000223467,0,0,0,0,0,2,0,0,0,0
ENSG00000215085,0,0,0,0,0,0,1,0,0,0
ENSG00000236185,0,0,0,0,0,0,0,0,0,0
ENSG00000226307,0,0,0,0,0,0,0,0,0,0
ENSG00000235425,0,0,0,0,0,0,0,0,0,0
ENSG00000270583,0,0,0,0,0,0,0,0,0,0
ENSG00000232842,0,3,1,2,1,0,1,2,0,1
ENSG00000242998,0,0,0,0,0,0,0,0,0,0
ENSG00000203262,0,0,0,0,0,0,0,0,0,0
ENSG00000232069,0,0,0,0,0,0,0,0,0,0
ENSG00000271209,0,0,0,0,0,0,0,0,0,0
ENSG00000223260,0,0,0,0,0,0,0,0,0,0
ENSG00000229693,0,0,0,0,0,0,0,0,0,0
ENSG00000147202,375,517,382,325,363,416,2,0,0,6
ENSG00000207426,0,0,0,0,0,0,0,0,0,0
ENSG00000204086,1,1,1,0,0,2,0,0,0,0
ENSG00000214628,0,1,0,0,0,0,0,0,0,0
ENSG00000277900,0,0,0,0,0,0,0,0,0,0
ENSG00000265260,2,0,0,0,0,1,1,0,0,0
ENSG00000236256,0,1,0,2,1,3,0,1,0,0
ENSG00000233887,0,0,0,0,0,0,0,0,0,0
ENSG00000237752,0,0,0,0,0,0,0,0,0,0
ENSG00000234889,5,0,0,2,0,0,0,1,0,1
ENSG00000236243,0,0,0,0,0,0,0,0,0,0
ENSG00000271322,0,0,0,0,0,0,0,0,0,0
ENSG00000213704,0,0,0,0,0,0,0,0,0,0
ENSG00000226837,1,0,0,1,0,0,0,0,0,0
ENSG00000281566,0,0,0,0,0,1,0,0,0,0
ENSG00000270308,0,0,0,0,0,0,0,0,0,0
ENSG00000215070,0,0,0,0,0,1,0,0,0,0
ENSG00000229946,0,0,0,0,0,0,0,0,0,0
ENSG00000252296,0,0,0,0,0,0,0,1,0,0
ENSG00000236988,0,0,0,0,0,0,0,0,0,0
ENSG00000230592,3,1,1,0,1,0,3,3,3,0
ENSG00000165194,336,323,320,401,201,405,5,5,18,34
ENSG00000000005,4,2,0,2,0,1,0,0,0,0
ENSG00000000003,667,799,712,796,572,1083,857,1198,978,1490
ENSG00000102359,64,78,54,84,40,94,101,112,35,69
ENSG00000261295,17,8,13,14,4,11,9,17,3,13
ENSG00000102362,185,194,115,174,134,292,68,88,69,93
ENSG00000223819,1,0,0,0,0,0,0,0,0,0
ENSG00000238116,0,0,0,1,0,0,0,0,0,0
ENSG00000275320,0,0,0,0,0,0,0,0,0,0
ENSG00000101811,606,810,585,689,555,843,465,643,528,618
ENSG00000202231,1,2,0,1,0,1,1,0,0,0
ENSG00000007952,9,11,9,6,10,12,14,9,10,8
ENSG00000239345,2,4,3,3,0,3,5,3,1,4
ENSG00000233680,3,1,1,1,3,1,1,0,0,0
ENSG00000179031,1,1,0,0,0,0,2,1,0,0
ENSG00000182489,7,0,0,0,2,4,0,0,0,0
ENSG00000182574,1,0,1,2,0,0,0,0,0,0
ENSG00000174225,7,6,5,4,3,7,2,0,4,1
ENSG00000188917,329,470,375,416,344,485,202,297,346,429
ENSG00000225839,1,2,0,1,0,3,0,2,2,2
ENSG00000126950,24,20,24,16,18,37,149,214,185,181
ENSG00000102384,223,263,188,224,238,405,242,376,252,209
ENSG00000231643,0,0,0,0,0,0,0,0,0,0
ENSG00000102385,32,33,24,22,38,40,101,142,227,84
ENSG00000102387,1,0,1,1,1,7,2,4,24,7
ENSG00000202024,0,0,0,0,0,0,0,0,0,0
ENSG00000270813,5,4,2,5,4,3,3,4,1,4
ENSG00000183911,4,3,2,1,2,5,2,3,2,2
ENSG00000126953,234,300,197,200,244,341,196,257,180,206
ENSG00000010671,4,9,3,1,6,7,3,3,4,2
ENSG00000241343,2106,3044,1743,1793,1922,2545,1193,1685,792,1460
ENSG00000257529,1,3,2,1,1,1,1,1,2,0
ENSG00000102393,454,614,411,453,423,726,410,518,623,688
ENSG00000126945,1744,2050,1080,1417,1387,2244,1866,2525,1145,2055
ENSG00000196440,628,650,440,506,368,743,602,828,931,963
ENSG00000234557,3,2,1,0,1,0,0,0,1,0
ENSG00000237682,1,0,0,0,1,0,4,0,2,0
ENSG00000126947,522,671,419,537,405,756,502,674,728,939
ENSG00000204072,0,0,0,0,1,1,0,0,0,0
ENSG00000198960,324,468,320,351,267,433,434,659,704,783
ENSG00000102401,1051,1239,812,1051,658,1197,1495,1993,2315,3007
ENSG00000228275,2,0,0,0,0,2,1,0,1,1
ENSG00000261101,20,19,6,12,7,17,12,13,20,16
ENSG00000207291,3,4,0,2,7,3,5,9,12,12
ENSG00000184867,1386,1857,1544,1619,1034,1518,1770,2250,2481,3446
ENSG00000223753,0,0,0,0,0,0,0,0,0,0
ENSG00000212584,0,0,0,0,0,0,0,0,0,0
ENSG00000229090,1,0,0,0,0,0,0,0,0,0
ENSG00000178146,1,0,2,0,2,2,0,3,1,0
ENSG00000126952,2,0,3,0,0,1,0,0,7,10
ENSG00000166432,95,91,133,92,110,111,309,447,470,687
ENSG00000235196,0,0,0,0,0,0,0,0,0,0
ENSG00000252810,0,0,0,0,0,0,0,0,0,0
ENSG00000235976,0,0,0,0,0,0,0,0,0,0
ENSG00000226119,0,0,0,0,0,0,0,0,0,0
ENSG00000234901,0,0,0,0,0,0,0,0,0,0
ENSG00000184905,1,0,0,1,0,4,2,1,0,1
ENSG00000204071,0,4,0,0,0,0,2,0,0,0
ENSG00000184515,8,4,8,5,8,23,0,0,0,1
ENSG00000251525,0,0,0,0,0,0,0,0,0,0
ENSG00000268235,0,0,0,0,0,0,0,0,0,0
ENSG00000269405,0,0,0,0,0,0,0,0,0,0
ENSG00000273746,0,0,0,0,0,0,0,0,0,0
ENSG00000269437,1,1,0,0,0,2,0,0,0,0
ENSG00000215029,0,0,0,0,0,0,0,0,0,0
ENSG00000231590,0,0,0,0,0,0,0,0,0,0
ENSG00000158164,287,449,335,297,397,456,463,657,688,616
ENSG00000176318,1,0,0,2,0,0,0,1,0,0
ENSG00000196970,6,9,4,6,4,6,4,8,12,11
ENSG00000125962,441,684,442,428,446,649,259,339,321,549
ENSG00000271147,142,250,174,159,149,216,88,133,224,231
ENSG00000270050,2,2,1,3,2,1,1,0,2,1
ENSG00000227211,1,0,0,0,0,0,0,0,0,0
ENSG00000198932,638,664,549,633,526,886,149,199,208,198
ENSG00000252294,1,0,0,0,0,0,0,0,0,0
ENSG00000230320,0,3,1,0,0,0,0,0,0,0
ENSG00000158301,494,687,461,501,409,691,474,694,611,1054
ENSG00000198908,268,391,274,317,161,268,217,314,447,476
ENSG00000223546,47,75,47,38,44,64,46,41,55,55
ENSG00000232282,1,0,0,0,1,1,0,2,1,0
ENSG00000229954,0,1,0,0,0,0,0,0,0,0
ENSG00000237300,0,3,0,1,0,0,0,0,1,0
ENSG00000237628,0,0,0,0,0,0,0,0,0,0
ENSG00000228316,0,2,0,0,0,0,0,0,0,0
ENSG00000224471,0,0,0,0,0,0,0,0,0,0
ENSG00000226056,0,2,0,0,0,0,0,0,0,0
ENSG00000234886,0,0,0,0,0,0,0,0,0,0
ENSG00000227649,0,0,0,0,2,0,0,1,0,0
ENSG00000229794,0,0,0,0,0,0,1,0,0,0
ENSG00000239407,35,34,30,34,41,52,42,51,36,39
ENSG00000102128,3,2,2,1,1,0,1,0,4,0
ENSG00000234050,1,1,0,0,1,2,1,2,1,0
ENSG00000224632,0,0,0,0,0,1,0,0,0,0
ENSG00000133169,1018,1182,930,1120,764,1312,727,1001,679,1078
ENSG00000147206,1,1,0,1,1,3,0,2,2,4
ENSG00000226241,1,0,0,1,0,0,0,0,0,0
ENSG00000233071,0,0,0,0,0,0,1,0,0,0
ENSG00000102409,650,742,553,636,416,598,696,932,719,1353
ENSG00000180964,670,842,613,648,496,894,679,893,836,1111
ENSG00000224692,0,0,0,0,0,0,0,0,0,0
ENSG00000204065,10,6,7,8,2,9,20,19,2,21
ENSG00000133134,54,52,26,43,30,78,62,71,53,111
ENSG00000182916,266,206,156,220,163,356,842,1103,829,1141
ENSG00000238049,0,0,0,0,0,0,0,2,0,1
ENSG00000185222,1779,1855,1061,1415,1043,2246,2477,3361,2200,3109
ENSG00000166681,5877,6636,4589,5813,4116,7405,6788,9504,6278,9678
ENSG00000281091,25,15,13,11,19,21,14,30,12,15
ENSG00000234405,13,7,2,5,4,2,8,17,5,6
ENSG00000172476,30,19,11,24,25,35,34,63,34,52
ENSG00000133142,1218,1554,1044,1054,1028,1677,1353,1869,1460,1962
ENSG00000279894,3,8,7,2,1,3,7,4,11,4
ENSG00000196507,493,487,366,441,336,649,428,607,361,495
ENSG00000224031,2,0,1,0,0,0,1,2,1,1
ENSG00000172465,262,290,235,228,203,344,229,295,320,494
ENSG00000180284,0,0,0,0,0,0,0,0,0,0
ENSG00000123562,6432,7687,4305,5328,4819,8026,3523,5026,3722,5578
ENSG00000231154,47,60,38,35,37,53,19,42,55,41
ENSG00000188828,2,9,2,2,2,1,4,1,2,1
ENSG00000179363,10,14,10,6,10,11,2,3,5,12
ENSG00000123560,117,143,244,196,189,288,1363,1910,2844,4374
ENSG00000123570,20,15,20,25,27,41,69,104,123,122
ENSG00000231787,0,0,0,0,2,0,0,0,1,0
ENSG00000276298,1,1,0,2,3,0,3,2,0,1
ENSG00000234345,1,1,1,1,3,1,1,1,4,0
ENSG00000231728,0,6,4,11,2,5,9,8,10,5
ENSG00000158427,16,19,5,9,14,20,19,12,12,10
ENSG00000230312,1,0,1,0,0,1,7,6,0,3
ENSG00000227067,0,0,0,0,0,0,0,0,0,0
ENSG00000123569,0,0,0,0,0,0,0,0,0,0
ENSG00000101812,0,0,0,0,0,0,0,0,0,1
ENSG00000235946,5,14,4,10,6,4,7,10,8,12
ENSG00000269226,7,9,7,12,13,16,10,22,26,20
ENSG00000269743,127,125,150,155,119,166,122,165,194,266
ENSG00000166707,85,80,83,99,73,102,43,83,78,88
ENSG00000123575,1444,1711,1099,1337,948,1871,1215,1582,1327,1820
ENSG00000123576,0,0,0,0,0,0,0,0,0,0
ENSG00000189108,2,1,9,6,2,7,36,49,92,139
